Maurycy,Kamiński,ul. Pocztowa ,107,Namysłów,46-100,1991,7,7,15,A+,72.5,158
Blanka,Zając,ul. Przesmyk ,3,Warszawa,02-469,1937,7,4,38,B-,78.1,158
Luiza,Pawłowska,ul. Żeglarska ,51,Białystok,15-587,1995,21,9,43,O+,92.6,166
Włodek,Zając,ul. Radzikowskiego ,143,Kraków,31-330,1981,14,4,59,A+,82.7,170
Tytus,Chmielewski,ul. Skoczylasa Władysława ,79,Warszawa,03-471,1974,8,8,32,O+,89.0,179
Honorata,Adamska,ul. Zastępowa ,63,Wrocław,52-241,1978,2,12,21,B+,58.5,173
Paweł,Majewski,ul. Bartłomieja ,112,Koszalin,75-668,2001,15,1,35,B+,69.4,188
Włodzisław,Kowalczyk,ul. Żwirki i Wigury ,42,Wrocław,54-621,2014,18,9,2,A+,10.6,84
Wincenty,Michalski,ul. Wolności ,126,Kalisz Pomorski,78-540,2008,7,8,66,B+,66.8,171
Malwina,Kalinowska,ul. Planty ,81,Brzeg,49-300,2008,26,3,11,A+,49.5,136
Konstantyn,Olszewski,ul. Wesoła ,13,Zielona Góra,65-405,1977,16,12,75,B-,66.5,164
Albina,Nowak ,ul. Kresowa ,65,Zawiercie,42-400,2007,28,5,44,A+,82.1,173
Zosia,Dudek,ul. Pana Twardowskiego ,88,Poznań,60-193,1997,8,8,36,O+,100.7,170
Hainrich,Zawadzki,ul. Kaktusów ,117,Katowice,40-167,2006,29,6,71,AB+,69.6,164
Idzi,Pawlak,ul. Chylońska ,100,Gdynia,81-064,1939,31,7,53,O+,113.7,169
Adelajda,Adamczyk,ul. Edukacyjna ,111,Białystok,15-579,1995,6,2,4,O+,16.3,98
Marcin,Tomaszewski,ul. Zaciszna ,61,Rzeszów,35-326,2008,19,12,44,A-,75.9,174
Benedykt,Pawlak,ul. Podwale ,128,Krosno,38-400,1964,1,7,60,O+,82.5,177
Donat,Dudek,ul. Dąbrowszczaków ,107,Wyry,43-175,1969,27,10,25,AB+,79.1,182
Hieronim,Czarnecki,ul. Przylesie ,54,Przylesie,49-351,1962,2,3,80,O+,95.9,162
Lubomir,Chmielewski,ul. Nadrzeczna ,122,Wasilków,16-010,1986,30,3,22,O+,60.6,189
Bartosz,Duda,ul. Wojtkiewicza Witolda ,78,Wrocław,51-639,1956,17,7,36,O+,103.5,169
Brygida,Czerwinska,ul. Tulipanowa ,80,Warszawa,04-623,1953,27,7,43,B+,105.9,159
Angelika,Kowalska,ul. Chełmońskiego Józefa ,136,Bydgoszcz,85-790,1974,5,10,38,B+,101.8,166
Apolonia,Adamska,ul. Skłodowskiej Curie Marii ,9,Koszalin,75-803,1977,7,1,16,A+,59.9,159
Friderich,Rutkowski,ul. Daniłowskiego Gustawa ,120,Łódź,94-208,1964,5,9,2,O-,11.3,81
Mścisław,Sobczak,ul. Powstańców Warszawskich ,23,Gdańsk,80-152,2009,13,3,9,B+,40.3,128
Kasper,Maciejewski,ul. Piecki ,33,Zawiercie,42-400,1962,13,4,9,B+,43.7,124
Makary,Pawlak,ul. Szybka ,13,Kraków,31-831,1969,30,1,40,O+,82.6,178
Bożena,Kwiatkowska,ul. Toruńska ,22,Poznań,61-045,1952,26,6,10,A-,46.5,138
Łucja,Król,ul. Piliczna ,40,Łódź,91-601,1987,20,6,20,O-,70.5,155
Michalina,Czerwinska,ul. Połomska ,116,Jastrzębie-Zdrój,44-335,1962,14,11,10,A+,29.5,128
Sylwester,Jaworski,ul. Wędrowców ,63,Warszawa,02-830,1945,15,7,78,A+,96.6,167
Maurycy,Kwiatkowski,ul. Wieńcowa ,12,Łódź,92-632,1955,25,4,22,O+,68.7,176
Lesława,Adamska,ul. Żwirowa ,22,Katowice,40-307,1976,13,3,9,B+,23.5,132
Natasza,Nowicka,ul. Kajakowa ,57,Bydgoszcz,85-482,1949,15,11,52,A+,62.4,162
Sylwia,Sokołowska,ul. Nasza ,49,Kraków,30-233,1970,3,9,47,O+,81.3,169
Miłogost,Adamski,ul. Karmazynowa ,60,Bydgoszcz,85-436,2001,15,1,55,AB+,96.9,172
Seweryna,Kamińska,ul. Włodarzewska ,103,Warszawa,02-231,2013,29,10,30,A+,84.1,158
Frydrych,Adamczyk,ul. Profesora Żuka Tomasza ,127,Szczecin,70-880,2005,8,8,61,O+,108.0,178
Marek,Szczepański,ul. Bema Józefa ,30,Kędzierzyn-Koźle,47-224,2013,24,9,63,B+,85.4,167
Tadeusz,Wieczorek,ul. Bolesława Chrobrego ,38,Gdańsk,80-414,1946,14,2,43,AB+,95.9,187
Ludwika,Jasińska,ul. Małopolska ,77,Poznań,60-616,1939,28,10,39,A-,71.7,173
Sulisław,Czerwinski,ul. Bogusławskiego Wojciecha ,111,Poznań,60-214,1945,14,6,53,O+,111.3,187
Andrzej,Gorski,ul. Kunickiego Władysława ,60,Lublin,20-412,1938,26,4,8,AB+,28.2,121
Hipolit,Nowakowski,ul. Szybka ,35,Wrocław,50-421,1975,6,7,55,A+,90.5,175
Cecylia,Dąbrowski ,ul. Przecznica ,69,Zielona Góra,65-272,1933,5,10,47,A+,83.5,167
Judyta,Duda,Pl. Księdza Kuznowicza Mieczysława ,95,Kraków,31-121,1956,16,1,65,A+,76.9,166
Świętosław,Ostrowski,ul. Rondo Ojca Doktora Władysława Siwka ,35,Szczecin,71-060,1973,12,9,29,B+,102.6,186
Kasper,Michalski,ul. Orla ,116,Katowice,40-677,2001,4,8,55,O+,99.4,178
Kajetan,Jabłoński,ul. Klecińska ,145,Wrocław,54-412,1936,5,12,71,O+,89.1,168
Kasia,Zając,ul. Grabowa ,102,Zabrze,41-800,1973,1,10,61,A+,84.5,165
Dorota,Dudek,ul. Cienista ,55,Bielsko-Biała,43-316,1958,12,3,41,B-,105.2,174
Celina,Kwiatkowska,ul. Masztowa ,135,Białystok,15-585,1993,2,7,68,A-,94.0,156
Agnieszka,Nowak ,ul. Okrąg ,38,Warszawa,00-407,1993,29,12,46,A+,91.4,168
Apolonia,Michalska,ul. Biegańskiego Władysława ,42,Gdańsk,80-807,2006,29,3,16,B+,41.2,171
Radosław,Pawlak,ul. Górnicza ,119,Wrocław,50-991,1990,27,11,3,B+,18.3,96
Gabriela,Woźniak,ul. Miłosławska ,44,Poznań,61-029,1934,16,3,12,O+,39.1,155
Tomasz,Dąbrowski ,ul. Szpitalna ,15,Bydgoszcz,85-826,1995,7,11,3,AB+,13.4,94
Mieczysław,Dudek,ul. Księdza Staszica Stanisława ,101,Chorzów,41-506,1947,22,2,71,O+,78.9,182
Marceli,Gorski,ul. Sobolewo ,100,Białystok,15-510,2010,3,12,77,A+,78.6,178
Róża,Adamczyk,ul. Żmudzka ,85,Bydgoszcz,85-028,1932,2,4,72,B+,86.6,166
Jagoda,Wieczorek,Pl. Kobzdeja Dariusza ,98,Gdańsk,80-835,2008,9,2,79,O+,89.3,168
Kazia,Wiśniewska,ul. Generała Wieniawy Długoszowskiego Bolesława ,107,Kraków,30-198,1984,15,2,42,AB+,82.3,158
Berta,Wojciechowska,ul. Długosza Jana ,54,Rybnik,44-200,1936,18,6,84,A+,80.1,161
Nadzieja,Zielinska,ul. Przylesie ,34,Szczecin,70-872,1950,13,4,61,O+,95.5,172
Korneli,Duda,ul. Maciejkowicka ,79,Chorzów,41-503,1943,18,9,43,AB+,103.9,173
Ludwik,Adamczyk,ul. Edukacyjna ,61,Jastrzębie-Zdrój,44-268,1970,18,4,16,A+,78.1,173
Wiktoria,Rutkowska,ul. Przełęczy ,96,Warszawa,04-909,1975,16,1,81,A+,73.4,151
Jędrzej,Woźniak,ul. Kwarcytowa ,112,Kielce,25-042,2005,7,4,44,O+,107.3,181
Mieczysława,Symanska,ul. Modlińska ,12,Warszawa,03-198,1951,9,4,59,A+,87.9,156
Lechosław,Kaczmarek,ul. Królowej Jadwigi ,91,Jastrzębie-Zdrój,44-330,1936,13,11,23,AB+,74.8,172
Aleksy,Nowakowski,ul. Ciechanowska ,117,Sońsk,06-430,1977,12,9,23,A+,89.8,180
Janek,Czarnecki,ul. Dominikańska ,47,Poznań,61-762,1978,30,12,10,A+,33.9,139
Bożydar,Kwiatkowski,ul. Litewska ,31,Bydgoszcz,85-658,1970,25,3,27,A+,62.6,169
Lucjusz,Michalski,ul. Dworzysko ,59,Rzeszów,35-213,1994,4,4,83,B+,102.8,174
Szczepan,Wysocki,Al. Pustelnika ,57,Kraków,30-249,1991,24,8,22,A+,107.2,171
Feliks,Kwiatkowski,ul. Bolesława Krzywoustego ,35,Szczecin,70-250,1984,3,6,70,B+,95.6,178
Angelika,Borkowska,ul. Blokowa ,28,Łódź,93-460,1985,21,12,6,B+,23.1,106
Małgorzata,Tomaszewska,ul. Mysłowicka ,18,Siemianowice Śląskie,41-100,1951,16,5,85,O+,62.7,162
Łukasz,Ostrowski,ul. Generała Sikorskiego Władysława ,29,Zielona Góra,65-454,1983,19,9,8,AB-,22.0,136
Natasza,Sokołowska,ul. Na Dołku ,13,Poznań,61-313,1988,18,2,33,O+,53.6,167
Frydrych,Olszewski,ul. Żeromskiego ,82,Warszawa,01-880,1980,17,7,81,B+,61.3,164
Natasza,Kwiatkowska,ul. Poetów ,61,Katowice,40-558,1957,24,5,67,B+,69.2,165
Kuba,Walczak,ul. Łokietka Władysława ,34,Kraków,30-016,2013,1,10,73,A+,72.2,166
Tomasz,Wiśniewski,ul. Tęczowa ,66,Olsztyn,10-764,2016,22,12,46,A+,112.0,179
Klemens,Sokołowski,ul. Ciasna ,58,Łódź,93-547,1980,25,5,42,A+,86.4,167
Wiktor,Woźniak,ul. Gołdapska ,145,Olsztyn,10-633,1967,26,3,12,O+,50.5,158
Bogusława,Pawlak,ul. Gniewska ,74,Gdynia,81-047,2017,29,10,65,O+,83.4,171
Makary,Ostrowski,ul. Grabowa ,40,Bytom,41-902,1981,27,2,81,O+,80.9,172
Eligia,Czerwinska,ul. Miła ,42,Szczecin,70-813,1946,20,3,40,A+,95.9,158
Wojciecha,Woźniak,ul. Czerwonego Kapturka ,41,Łódź,94-117,1968,29,8,39,A+,104.0,173
Jarosława,Kowalczyk,Pl. Dąbrowskiego Jana Henryka ,75,Warszawa,00-057,1990,15,11,46,O-,91.3,161
Radomiła,Nowakowska,ul. Zamknięta ,34,Opole,45-702,2013,23,11,22,O+,77.1,164
Izabella,Jabłońska,ul. Powiatowa ,95,Kraków,31-979,1967,6,1,26,A+,77.1,165
Jolanta,Adamczyk,ul. Lelka Sowy Stefana ,100,Lublin,20-056,1986,15,4,33,O+,80.9,169
Leokadia,Ostrowska,ul. Nad Zalewem ,40,Kraków,30-235,1941,24,7,32,A+,66.2,162
Albina,Kowalczyk,ul. Głogowa ,55,Jaworzno,43-602,1968,21,7,66,O+,85.8,164
Amadej,Majewski,ul. Dworska ,91,Rzeszów,35-231,1985,23,12,33,A+,89.0,180
Gertruda,Olszewska,ul. Gryczana ,54,Szczecin,70-787,1981,2,2,29,A-,69.4,169
Radosław,Pawłowski,ul. Ślewińskiego Władysława ,61,Wrocław,51-639,1987,28,1,37,A+,80.1,187
Bożena,Wojciechowska,ul. Radiowa ,138,Warszawa,01-485,1969,6,6,60,O+,55.6,156
Patrycja,Kalinowska,ul. Goldoniego Carla ,124,Warszawa,01-913,1969,22,8,4,O-,12.8,97
Jędrzej,Kaczmarek,ul. Leśnych Skrzatów ,44,Poznań,60-193,1975,14,7,1,A+,11.1,75
Seweryna,Nowicka,ul. Ruskowy Bród ,46,Warszawa,03-289,2004,21,5,37,O+,68.9,166
Sergiusz,Majewski,ul. Belska ,92,Radom,26-601,1983,8,1,50,A+,81.5,171
Rafał,Ostrowski,ul. Skarbka z Gór ,10,Warszawa,03-295,1933,7,5,0,O+,4.8,49
Dawid,Duda,ul. Łokietka Władysława ,107,Kraków,31-280,1932,16,6,36,A+,96.3,167
Sylwia,Jabłońska,ul. Kasprowicza Jana ,11,Olsztyn,10-221,1979,14,11,70,AB+,60.8,160
Walerian,Olszewski,ul. Matejki Jana ,136,Zawiercie,42-431,2013,12,7,49,O+,86.2,176
Racław,Czerwinski,ul. Kossaka Juliusza ,111,Poznań,60-760,2002,10,4,27,B+,91.7,187
Wojciech,Pawlak,ul. Kosynierów ,75,Bytom,41-907,1943,27,1,4,B+,21.8,95
Zuzanna,Gorska,ul. Pocztowa ,15,Gdańsk,80-827,2004,26,3,50,O+,78.7,165
Tadeusz,Dąbrowski ,ul. Kościuszki Tadeusza ,29,Sopot,81-703,1953,15,6,31,B+,96.6,189
Klemens,Jasiński,ul. Basztowa ,67,Racibórz,47-400,1943,12,6,76,A+,61.0,182
Edyta,Chmielewska,ul. Jaszczurcza ,3,Warszawa,04-878,1931,16,1,49,A+,65.0,159
Julitta,Adamska,ul. Jakuba Wujka ,52,Gliwice,44-100,1980,21,10,31,A+,90.3,161
Miłosz,Szczepański,ul. Milanowska ,135,Warszawa,02-487,1983,27,1,36,B+,78.3,189
Lucjan,Olszewski,ul. Narbutta Ludwika ,84,Warszawa,02-529,2009,27,1,30,B+,94.4,187
Julita,Olszewska,ul. Dr Perzanowskiej Stefanii ,64,Radom,26-617,2014,31,8,48,O+,64.7,160
Ela,Sobczak,ul. Mirtowa ,62,Gdynia,81-632,1997,23,9,47,A+,94.0,170
Krystiana,Ostrowska,ul. Kowalczewskiego Sylwestra ,78,Kielce,25-635,1955,30,11,41,B+,97.6,165
Amadej,Kalinowski,ul. Kochanowskiego Jana ,71,Koszalin,75-658,1942,13,3,13,A+,37.5,170
Kondrat,Michalski,ul. Cedlera Edmunda ,50,Dąbrowa Górnicza,41-303,1998,12,1,34,O+,82.0,179
Wera,Szczepańska,ul. Korfantego Wojciecha ,144,Mikołów,43-196,1967,24,11,83,A+,61.3,158
Kaja,Ostrowska,ul. Ciemna ,11,Warszawa,03-785,2007,5,1,85,B+,55.1,155
Roksana,Symanska,ul. Asnyka ,42,Ostrów Wielkopolski,63-401,1936,29,9,37,B+,83.7,175
Jacenty,Kozłowski,ul. Zacna ,57,Łódź,93-350,2005,11,7,4,B+,15.9,111
Anastazy,Kalinowski,ul. Miechowska ,15,Łódź,92-228,1999,30,4,15,A+,64.9,157
Świętosław,Szczepański,ul. Kuźnicka ,30,Katowice,40-783,1992,20,3,74,O+,76.4,176
Ksawery,Chmielewski,ul. Kasprowicza Jana ,52,Warszawa,01-836,2013,16,12,12,O+,48.1,157
Celina,Kowalczyk,ul. Sienkiewicza ,39,Grudziądz,86-300,1941,10,10,63,B+,78.5,159
Jarek,Jabłoński,ul. Opalińska ,72,Warszawa,01-739,1989,12,4,74,A+,76.6,169
Bogumiła,Zając,ul. Limanowskiego Bolesława ,58,Łódź,91-041,1999,1,11,85,O+,88.9,150
Iwona,Adamska,Pl. Rady Europy ,36,Katowice,40-021,1943,6,12,36,A+,95.1,166
Kunegunda,Król,ul. Płudowska ,100,Warszawa,03-187,2016,16,5,34,A-,75.5,157
Alicja,Pawlak,ul. Dubiela Pawła ,22,Zabrze,41-800,1939,25,4,8,B+,34.8,133
Brygida,Wysocka,ul. Orkana Władysława ,145,Będzin,42-506,1952,22,10,2,A+,11.2,79
Hipolit,Ostrowski,ul. Łagiewnicka ,33,Łódź,91-863,1951,16,5,20,O+,90.4,163
Dominik,Jabłoński,ul. Rynek Łazarski ,34,Poznań,60-732,1959,11,6,62,O-,68.9,174
Andrzej,Czarnecki,ul. Więckowskiego Stefana ,13,Łódź,90-721,1934,11,7,75,O+,105.7,180
Renard,Zielinski,ul. Techniczna ,6,Lublin,20-151,2009,27,12,18,B+,88.7,189
Jacenty,Adamski,ul. Kresowa ,11,Łódź,92-220,1956,16,9,49,A+,112.7,177
Cezar,Majewski,ul. Stańczyka ,106,Warszawa,01-237,1937,1,10,9,O+,43.7,136
Celestyna,Czarnecka,ul. Bohaterów Monte Cassino ,142,Bielsko-Biała,43-300,1933,11,6,81,A+,64.8,150
Anka,Woźniak,ul. Podskarbińska ,67,Warszawa,03-834,1990,19,11,11,O-,36.2,137
Nadzieja,Wysocka,ul. Inowrocławska ,70,Poznań,61-044,1953,14,9,17,B+,77.3,166
Eugeniusz,Tomaszewski,ul. Dwernickiego Józefa ,114,Lublin,20-813,1997,29,8,25,O-,76.6,176
Anka,Piotrowska,ul. Grodzka ,9,Ruda Śląska,41-706,1951,20,4,4,O+,16.3,93
Maryla,Czarnecka,ul. Marczukowska ,10,Białystok,15-724,1961,28,3,76,AB+,52.8,162
Wiola,Grabowska,ul. Włókiennicza ,32,Warszawa,04-970,1936,12,1,28,B+,74.6,157
Wojciech,Grabowski,ul. Solec ,13,Warszawa,00-402,1962,17,6,18,A+,63.8,169
Maksymilian,Wysocki,ul. Szałwiowa ,101,Warszawa,03-167,2004,2,4,74,A+,84.4,173
Seweryna,Kowalska,ul. Bratka ,36,Warszawa,03-606,1979,4,9,0,AB+,2.0,46
Rajmund,Czarnecki,ul. Podwilk ,115,Podwilk,34-722,1958,25,2,78,O+,75.9,183
Mirosław,Jabłoński,ul. Piwowara Adama ,55,Dąbrowa Górnicza,41-300,2015,17,8,65,O-,108.6,175
Kaja,Tomaszewska,ul. Gminna ,45,Ujsoły,34-371,1984,11,2,66,A+,81.6,159
Sławomir,Kamiński,ul. Jahna Alfreda ,129,Wrocław,54-703,1965,21,6,58,O-,102.9,170
Amadei,Michalski,ul. Chłodnicza ,103,Opole,45-315,1953,28,6,83,AB+,97.2,174
Rafał,Kalinowski,ul. Kazimierza Wielkiego ,7,Jastrzębie-Zdrój,44-330,1982,31,10,7,B+,30.0,120
Łukasz,Sobczak,ul. Biskupińska ,54,Poznań,60-463,1947,5,7,61,O+,93.4,182
Justyna,Nowak ,ul. Henryka Pobożnego ,15,Szczecin,70-507,1967,23,5,80,B+,72.1,170
Ludwik,Kucharski,ul. Czwartaków ,40,Łódź,94-240,1933,25,11,83,A+,95.5,179
Dawid,Gorski,ul. Głuska ,77,Lublin,20-388,1995,8,9,26,O+,83.2,180
Donat,Zawadzki,ul. Pielęgniarska ,69,Bydgoszcz,85-790,1932,29,6,64,O+,102.2,184
Miłogost,Pawłowski,ul. Sołtysa Dytmara ,10,Kraków,30-126,1932,9,9,19,O+,91.5,189
Jaromir,Kalinowski,ul. Łokietka ,22,Gostyń,63-814,2008,16,1,66,B+,67.3,180
Nikifor,Kozłowski,ul. Spokojna ,114,Warszawa,01-044,1945,30,4,56,O+,83.8,166
Justyna,Sobczak,ul. Miarowa ,67,Kraków,30-698,1991,5,12,80,A+,77.3,169
Martyna,Gorska,ul. Jasna ,131,Dąbrowa Górnicza,41-303,1941,6,6,55,A+,93.8,170
Barbara,Duda,ul. Świętego Wojciecha ,97,Brzeg,49-300,1932,11,8,13,B+,51.7,162
Jolanta,Maciejewska,ul. Sierakowska ,115,Poznań,60-367,1933,24,7,38,A+,82.6,166
Marian,Pawlak,ul. Beżowa ,78,Wrocław,54-046,1994,30,10,58,B+,84.1,178
Dobrosław,Kowalski,ul. Poznańska ,126,Katowice,40-660,1997,2,12,1,A+,11.8,77
Klara,Pawlak,ul. Generała Andersa Władysława ,25,Bytom,41-923,1966,4,11,32,O+,60.9,171
Dobrosław,Król,ul. Poniatowskiego Stanisława Augusta ,41,Kraków,31-709,1986,20,2,52,B+,65.7,182
Izaak,Król,ul. Opatowicka ,56,Tarnowskie Góry,42-600,1970,15,3,64,O+,92.0,175
Jaropełk,Olszewski,ul. Dominikańska ,106,Kraków,31-043,1972,2,3,35,O+,89.6,178
Celina,Adamczyk,ul. Czajcza ,86,Poznań,61-546,1997,26,10,69,O+,67.7,157
Dorofiej,Majewski,ul. Grunwaldzka ,7,Wrocław,50-357,1968,16,2,50,A+,76.9,182
Eligia,Pawlak,ul. Kilińskiego ,34,Ełk,19-304,2009,13,12,83,O-,87.7,153
Tomasz,Olszewski,ul. Dobosza ,49,Warszawa,02-376,2006,16,1,22,AB+,97.4,179
Kazimiera,Sobczak,ul. Kramarska ,36,Gdańsk,80-830,1974,24,9,84,A-,64.2,158
Luiza,Wieczorek,ul. Fijałkowskiego Gracjana Bojara ,54,Koszalin,75-385,1999,9,11,84,O-,92.4,160
Oskar,Zając,ul. Rybnicka ,121,Mikołów,43-190,2003,17,12,8,A+,30.6,126
Dominik,Woźniak,ul. Grochowa ,7,Szczecin,71-741,2010,21,3,72,A+,97.4,174
Julita,Szczepańska,ul. Bolesława Chrobrego ,7,Olsztyn,10-033,1946,10,6,26,B+,89.5,154
Rościsława,Dąbrowski ,ul. Sienkiewicza Henryka ,16,Łódź,90-363,2005,6,8,76,O+,50.8,170
Dorota,Król,ul. Magnezjowa ,125,Gdynia,81-154,2005,29,1,85,O+,90.1,170
Cibor,Jaworski,ul. Mroźna ,112,Łódź,93-346,1992,30,12,83,O-,76.9,173
Wacław,Kaczmarek,ul. Tatrzańska ,35,Łódź,93-210,1974,9,11,22,O+,82.7,168
Jozafat,Walczak,ul. Grabowa ,35,Bydgoszcz,85-601,1993,11,2,20,O+,85.4,176
Bogusław,Tomaszewski,ul. Smolna ,15,Warszawa,00-375,1970,25,9,50,O+,91.3,176
Fryderyka,Kwiatkowska,ul. Zakole ,116,Bydgoszcz,85-891,1932,17,5,31,O+,66.7,156
Radomił,Kucharski,ul. Spokojna ,140,Łódź,93-349,2006,9,10,46,O+,85.2,185
Krysia,Wysocka,ul. Okrężna ,74,Siemianowice Śląskie,41-100,1949,8,6,45,O-,62.6,154
Bogusława,Wojciechowska,ul. Orzeszkowej Elizy ,108,Mysłowice,41-404,1932,4,1,20,AB+,64.0,166
Luiza,Wieczorek,ul. Kiełkowskiego Romana ,97,Kraków,30-704,1933,4,7,49,A+,77.3,153
Oliwia,Pawlak,ul. Komunardów ,50,Warszawa,02-495,1950,5,3,8,B+,26.0,132
Ludmiła,Adamska,ul. Drzymały Michała ,11,Poznań,60-613,1943,11,8,11,B-,54.8,134
Teofil,Sobczak,ul. Królewny Śnieżki ,147,Olsztyn,10-696,2007,3,6,43,O+,96.6,169
Szczepan,Dudek,ul. Zawadzkiego ,43,Prószków,46-060,1962,15,12,17,AB+,79.1,183
Klemens,Pawłowski,ul. Bielska ,77,Sosnowiec,41-218,2003,3,3,14,B+,69.2,165
Seweryn,Dąbrowski ,ul. Grochowa ,14,Kraków,30-731,2002,14,9,6,O+,26.6,118
Alfons,Zając,ul. Pszczyńska ,53,Bydgoszcz,85-380,1992,23,7,71,B+,104.4,164
Aleš,Rutkowski,ul. Pomorska ,90,Wejherowo,84-204,1937,26,12,11,AB+,31.1,135
Emeryk,Duda,ul. Rodziny Kąkolów ,138,Rzeszów,35-330,1975,29,12,11,A+,56.9,131
Witołd,Sawicki,ul. Rudnik ,92,Lublin,20-258,1939,27,7,25,A+,74.8,184
Serafina,Kaczmarek,ul. Bednarska ,35,Wrocław,54-134,1954,14,3,43,AB+,76.7,160
Błažej,Chmielewski,ul. Fredry Aleksandra ,36,Bytom,41-902,1942,22,7,24,O+,74.7,171
Lucjusz,Maciejewski,Al. Kościuszki Tadeusza ,23,Łódź,90-514,2003,11,4,47,O+,91.4,174
Wielisław,Jabłoński,ul. Egejmana Bolesława ,64,Radom,26-613,1995,15,11,84,B+,62.0,170
Beata,Borkowska,ul. Świętojańska ,115,Gdynia,81-389,1996,17,12,10,O-,51.1,132
Friderich,Zawadzki,ul. Cegłówka ,4,Szczecin,71-845,1942,11,10,67,AB+,95.4,173
Ignacy,Zawadzki,ul. Kochanowskiego Jana ,113,Gdańsk,80-405,1987,28,4,85,O+,102.3,181
Radomił,Kowalski,ul. Nowa ,15,Tarnowskie Góry,42-600,1933,22,2,84,B+,82.3,174
Wiola,Kwiatkowska,ul. Kaczeńcowa ,142,Gdynia,81-575,1983,4,6,67,A+,56.8,169
Bartosz,Kwiatkowski,ul. Smolańska ,50,Szczecin,70-026,1955,25,2,74,O+,68.2,178
Jaropełk,Nowicki,Pl. Piastowski ,81,Bydgoszcz,85-012,1988,18,12,9,O+,34.3,131
Aleš,Zawadzki,ul. Płaska ,96,Warszawa,03-147,1958,8,5,55,A-,100.8,172
Tomasz,Kaczmarek,ul. Lawinowa ,33,Łódź,92-229,1980,4,12,13,AB+,36.7,155
Malwina,Duda,ul. Calineczki ,54,Szczecin,71-799,2016,8,7,15,O+,59.8,166
Adrianna,Pawlak,ul. Morawska ,6,Łódź,93-475,1976,22,12,24,O+,56.9,157
Irenka,Jasińska,ul. Głogowska ,67,Poznań,60-737,1950,1,1,80,O+,76.6,164
Salomea,Kaczmarek,ul. Krótka ,47,Siemianowice Śląskie,41-100,1954,24,5,42,A+,70.4,163
Dominika,Zając,ul. Przybyszewskiego Stanisława ,116,Szczecin,71-277,1953,16,10,77,A+,64.5,170
Augustyn,Kowalczyk,ul. Broniewskiego Władysława ,7,Warszawa/Wesoła,05-075,1985,9,7,63,O+,72.9,167
Roksana,Sawicka,ul. Wiktoryn ,1,Lublin,20-147,1993,26,8,75,B+,54.0,168
Angelika,Zając,ul. Leśna Góra ,58,Gdańsk,80-281,1964,1,8,14,O+,65.0,171
Błažej,Pawłowski,ul. Świętego Wawrzyńca ,134,Poznań,60-541,1948,4,4,22,O+,69.4,176
Iwo,Symanski,ul. Amora ,112,Gdynia,81-601,1945,26,10,20,A+,96.6,174
Zuzanna,Kaczmarek,ul. Biskupa Kubiny Teodora ,71,Częstochowa,42-226,1980,13,3,75,B+,59.9,166
Jadzia,Czerwinska,ul. Zgierska ,18,Łódź,91-496,1955,17,10,29,O+,90.9,154
Wielisław,Zawadzki,ul. Gandhiego Mahatmy ,103,Łódź,91-012,1975,21,7,84,B+,68.3,168
Miłogost,Pawłowski,ul. Modrzewiowa ,100,Szczecin,71-707,1984,1,10,33,O+,81.4,172
Oliwia,Symanska,ul. Szpitalna ,47,Białystok,15-294,1957,20,3,62,A+,51.2,169
Wiesław,Jasiński,ul. Gagarina Jurija ,39,Kędzierzyn-Koźle,47-220,1984,24,2,29,A+,93.6,169
Bożydar,Kowalski,ul. Granitowa ,12,Dąbrowa Górnicza,41-300,2006,5,1,59,O+,96.6,170
Kasia,Michalska,ul. Pastelowa ,106,Wrocław,51-657,2009,21,4,37,O-,100.9,166
Irenka,Zawadzka,ul. Moczyńskiego Zygmunta ,80,Bydgoszcz,85-016,1969,1,10,0,B+,2.0,49
Sylwia,Król,ul. Graniczna ,137,Katowice,40-017,1933,18,6,41,B+,102.3,173
Iwo,Nowakowski,ul. Kołłątaja Hugona ,25,Dąbrowa Górnicza,41-300,1933,24,7,67,O+,106.0,181
Kinga,Jasińska,ul. Księdza Abramowicza Adama ,135,Białystok,15-871,1971,16,5,63,A+,86.8,172
Sylwester,Sawicki,ul. Inowrocławska ,67,Łódź,91-020,1950,10,12,63,O+,86.9,182
Krzysztof,Jaworski,ul. Przystankowa ,53,Wrocław,52-231,1952,11,8,32,B+,78.0,182
Edyta,Kaczmarek,ul. Kochanowskiego Jana ,40,Bytom,41-902,1996,22,10,23,A+,47.5,164
Adrianna,Wiśniewska,ul. Pszeniczna ,140,Warszawa,03-289,1969,19,2,53,B+,78.9,158
Racław,Michalski,ul. Karsińska ,26,Gdańsk,80-178,1966,1,9,69,O+,70.8,178
Wera,Woźniak,ul. Jedności Narodowej ,150,Wrocław,50-952,1950,17,8,72,A+,62.6,161
Dariusz,Jasiński,ul. Mączna ,104,Kraków,31-227,1999,14,7,37,O+,91.0,173
Wera,Zając,Al. Korfantego Wojciecha ,129,Katowice,40-004,1986,1,2,62,B+,82.7,169
Kacper,Kozłowski,ul. Generała Komorowskiego Tadeusza Bora ,18,Katowice,40-748,1934,4,2,42,A-,82.0,168
Krystiana,Majewska,ul. Kopernika Mikołaja ,134,Olsztyn,10-510,2005,1,2,33,A+,59.6,154
Iwan,Kozłowski,ul. Ostrów ,13,Kraków,31-985,1988,27,4,60,O+,66.8,176
